org,chr,bp,range,trait
Z.mays,6,158842800,1.00E+05,Co59
Z.mays,6,158842800,1.00E+05,Co59
Z.mays,6,158856481,1.00E+05,Co59
Z.mays,6,159309363,1.00E+05,Co59
Z.mays,6,159309363,1.00E+05,Co59
Z.mays,6,159485699,1.00E+05,Co59
Z.mays,6,159581523,1.00E+05,Co59
Z.mays,6,159624191,1.00E+05,Co59
Z.mays,6,159624191,1.00E+05,Co59
Z.mays,6,159636338,1.00E+05,Co59
Z.mays,6,159841620,1.00E+05,Co59
Z.mays,6,160356175,1.00E+05,Co59
Z.mays,6,160428817,1.00E+05,Co59
Z.mays,6,160524273,1.00E+05,Co59
Z.mays,6,160533146,1.00E+05,Co59
Z.mays,6,160533146,1.00E+05,Co59
Z.mays,6,160606091,1.00E+05,Co59
Z.mays,6,161427119,1.00E+05,Co59
Z.mays,6,161906060,1.00E+05,Co59
Z.mays,6,161906060,1.00E+05,Co59
Z.mays,6,161941730,1.00E+05,Co59
Z.mays,6,161995456,1.00E+05,Co59
Z.mays,6,162020297,1.00E+05,Co59
Z.mays,6,162070622,1.00E+05,Co59
Z.mays,6,162225494,1.00E+05,Co59
Z.mays,6,162293011,1.00E+05,Co59
Z.mays,6,162293011,1.00E+05,Co59
Z.mays,6,162399343,1.00E+05,Co59
Z.mays,6,162399343,1.00E+05,Co59
Z.mays,6,162676269,1.00E+05,Co59
Z.mays,6,162765654,1.00E+05,Co59
Z.mays,6,162943679,1.00E+05,Co59
Z.mays,6,162972821,1.00E+05,Co59
Z.mays,6,162972821,1.00E+05,Co59
Z.mays,6,163028503,1.00E+05,Co59
Z.mays,6,163084247,1.00E+05,Co59
Z.mays,6,163132455,1.00E+05,Co59
Z.mays,6,163358902,1.00E+05,Co59
Z.mays,6,163620424,1.00E+05,Co59
Z.mays,6,163632742,1.00E+05,Co59
Z.mays,6,164059046,1.00E+05,Co59
Z.mays,6,164088248,1.00E+05,Co59
Z.mays,6,164133062,1.00E+05,Co59
Z.mays,6,164133062,1.00E+05,Co59
Z.mays,6,164148802,1.00E+05,Co59
Z.mays,6,164183895,1.00E+05,Co59
Z.mays,6,164183895,1.00E+05,Co59
Z.mays,6,164206543,1.00E+05,Co59
Z.mays,6,164209130,1.00E+05,Co59
Z.mays,6,164267477,1.00E+05,Co59
Z.mays,6,164308999,1.00E+05,Co59
Z.mays,6,164352210,1.00E+05,Co59
Z.mays,6,164352210,1.00E+05,Co59
Z.mays,6,164485491,1.00E+05,Co59
Z.mays,6,164485491,1.00E+05,Co59
Z.mays,6,164518396,1.00E+05,Co59
Z.mays,6,164576870,1.00E+05,Co59
Z.mays,6,164576870,1.00E+05,Co59
Z.mays,6,164576870,1.00E+05,Co59
Z.mays,6,164693205,1.00E+05,Co59
Z.mays,6,164696433,1.00E+05,Co59
Z.mays,6,164697621,1.00E+05,Co59
Z.mays,6,164761605,1.00E+05,Co59
Z.mays,6,164761605,1.00E+05,Co59
Z.mays,6,164787082,1.00E+05,Co59
Z.mays,6,164871161,1.00E+05,Co59
Z.mays,6,164871161,1.00E+05,Co59
Z.mays,6,164871161,1.00E+05,Co59
Z.mays,6,164989510,1.00E+05,Co59
Z.mays,6,164993038,1.00E+05,Co59
Z.mays,6,164999687,1.00E+05,Co59
Z.mays,6,164999687,1.00E+05,Co59
Z.mays,6,165030698,1.00E+05,Co59
Z.mays,6,165067801,1.00E+05,Co59
Z.mays,6,165067801,1.00E+05,Co59
Z.mays,6,165090505,1.00E+05,Co59
Z.mays,6,165092180,1.00E+05,Co59
Z.mays,6,165092180,1.00E+05,Co59
Z.mays,6,165131141,1.00E+05,Co59
Z.mays,6,165206726,1.00E+05,Co59
Z.mays,6,165273367,1.00E+05,Co59
Z.mays,6,165338845,1.00E+05,Co59
Z.mays,6,165359314,1.00E+05,Co59
Z.mays,6,165404608,1.00E+05,Co59
Z.mays,6,165419080,1.00E+05,Co59
Z.mays,6,165439077,1.00E+05,Co59
Z.mays,6,165455268,1.00E+05,Co59
Z.mays,6,165457046,1.00E+05,Co59
Z.mays,6,165516926,1.00E+05,Co59
Z.mays,6,165578324,1.00E+05,Co59
Z.mays,6,165616945,1.00E+05,Co59
Z.mays,6,165639083,1.00E+05,Co59
Z.mays,6,165639083,1.00E+05,Co59
Z.mays,6,165762677,1.00E+05,Co59
Z.mays,6,165804214,1.00E+05,Co59
Z.mays,6,165818623,1.00E+05,Co59
Z.mays,6,165818623,1.00E+05,Co59
Z.mays,6,165823331,1.00E+05,Co59
Z.mays,6,165823331,1.00E+05,Co59
Z.mays,6,165949280,1.00E+05,Co59
Z.mays,6,166056672,1.00E+05,Co59
Z.mays,6,166056672,1.00E+05,Co59
Z.mays,6,166064263,1.00E+05,Co59
Z.mays,6,166064263,1.00E+05,Co59
Z.mays,6,166064263,1.00E+05,Co59
Z.mays,6,166064263,1.00E+05,Co59
Z.mays,6,166183639,1.00E+05,Co59
Z.mays,6,166189788,1.00E+05,Co59
Z.mays,6,166189788,1.00E+05,Co59
Z.mays,6,166189788,1.00E+05,Co59
Z.mays,6,166363648,1.00E+05,Co59
Z.mays,6,166363648,1.00E+05,Co59
Z.mays,6,166363648,1.00E+05,Co59
Z.mays,6,166387272,1.00E+05,Co59
Z.mays,6,166438211,1.00E+05,Co59
Z.mays,6,166438211,1.00E+05,Co59
Z.mays,6,166617409,1.00E+05,Co59
Z.mays,6,166912553,1.00E+05,Co59
Z.mays,6,167015128,1.00E+05,Co59
Z.mays,6,167067565,1.00E+05,Co59
Z.mays,6,167069056,1.00E+05,Co59
Z.mays,6,167069056,1.00E+05,Co59
Z.mays,6,167144255,1.00E+05,Co59
Z.mays,6,167172437,1.00E+05,Co59
Z.mays,6,167240473,1.00E+05,Co59
Z.mays,6,167240473,1.00E+05,Co59
Z.mays,6,167767597,1.00E+05,Co59
Z.mays,6,167909867,1.00E+05,Co59
Z.mays,6,167910904,1.00E+05,Co59
Z.mays,6,168170228,1.00E+05,Co59
Z.mays,6,168218251,1.00E+05,Co59
Z.mays,6,168218251,1.00E+05,Co59
Z.mays,6,168218251,1.00E+05,Co59
Z.mays,6,168218251,1.00E+05,Co59
Z.mays,7,21608,1.00E+05,Co59
Z.mays,7,21608,1.00E+05,Co59
Z.mays,7,21608,1.00E+05,Co59
Z.mays,7,1130983,1.00E+05,Co59
Z.mays,7,1130983,1.00E+05,Co59
Z.mays,7,1142590,1.00E+05,Co59
Z.mays,7,1142590,1.00E+05,Co59
Z.mays,7,1219611,1.00E+05,Co59
Z.mays,7,1238373,1.00E+05,Co59
Z.mays,7,1238373,1.00E+05,Co59
Z.mays,7,1297047,1.00E+05,Co59
Z.mays,7,1398193,1.00E+05,Co59
Z.mays,7,1558129,1.00E+05,Co59
Z.mays,7,1903483,1.00E+05,Co59
Z.mays,7,2137952,1.00E+05,Co59
Z.mays,7,2150591,1.00E+05,Co59
Z.mays,7,2172706,1.00E+05,Co59
Z.mays,7,2180455,1.00E+05,Co59
Z.mays,7,2295701,1.00E+05,Co59
Z.mays,7,2320269,1.00E+05,Co59
Z.mays,7,2378996,1.00E+05,Co59
Z.mays,7,2474602,1.00E+05,Co59
Z.mays,7,2525247,1.00E+05,Co59
Z.mays,7,2620236,1.00E+05,Co59
Z.mays,7,2723401,1.00E+05,Co59
Z.mays,7,2761380,1.00E+05,Co59
Z.mays,7,2961753,1.00E+05,Co59
Z.mays,7,3094725,1.00E+05,Co59
Z.mays,7,3188527,1.00E+05,Co59
Z.mays,7,3860602,1.00E+05,Co59
Z.mays,7,3876884,1.00E+05,Co59
Z.mays,7,3879154,1.00E+05,Co59
Z.mays,7,3911320,1.00E+05,Co59
Z.mays,7,3993865,1.00E+05,Co59
Z.mays,7,4079818,1.00E+05,Co59
Z.mays,7,4113072,1.00E+05,Co59
Z.mays,7,4115742,1.00E+05,Co59
Z.mays,7,4117538,1.00E+05,Co59
Z.mays,7,4132468,1.00E+05,Co59
Z.mays,7,4635516,1.00E+05,Co59
Z.mays,7,4635765,1.00E+05,Co59
Z.mays,7,4726503,1.00E+05,Co59
Z.mays,7,4727439,1.00E+05,Co59
Z.mays,7,4819521,1.00E+05,Co59
Z.mays,7,5100285,1.00E+05,Co59
Z.mays,7,5159238,1.00E+05,Co59
Z.mays,7,5187800,1.00E+05,Co59
Z.mays,7,5265602,1.00E+05,Co59
Z.mays,7,5360485,1.00E+05,Co59
Z.mays,7,5360485,1.00E+05,Co59
Z.mays,7,5568144,1.00E+05,Co59
Z.mays,7,5599961,1.00E+05,Co59
Z.mays,7,5617806,1.00E+05,Co59
Z.mays,7,5707600,1.00E+05,Co59
Z.mays,7,5788127,1.00E+05,Co59
Z.mays,7,6029893,1.00E+05,Co59
Z.mays,7,6062295,1.00E+05,Co59
Z.mays,7,6078826,1.00E+05,Co59
Z.mays,7,6078826,1.00E+05,Co59
Z.mays,7,6129710,1.00E+05,Co59
Z.mays,7,6176105,1.00E+05,Co59
Z.mays,7,6176105,1.00E+05,Co59
Z.mays,7,6228446,1.00E+05,Co59
Z.mays,7,6535668,1.00E+05,Co59
Z.mays,7,6759480,1.00E+05,Co59
Z.mays,7,6759480,1.00E+05,Co59
Z.mays,7,6803472,1.00E+05,Co59
Z.mays,7,6803472,1.00E+05,Co59
Z.mays,7,6898344,1.00E+05,Co59
Z.mays,7,7097559,1.00E+05,Co59
Z.mays,7,7128265,1.00E+05,Co59
Z.mays,7,7585618,1.00E+05,Co59
Z.mays,7,7585618,1.00E+05,Co59
Z.mays,7,8505213,1.00E+05,Co59
Z.mays,7,8610784,1.00E+05,Co59
Z.mays,7,8610784,1.00E+05,Co59
Z.mays,7,8729679,1.00E+05,Co59
Z.mays,7,8747285,1.00E+05,Co59
Z.mays,7,8747285,1.00E+05,Co59
Z.mays,7,8823448,1.00E+05,Co59
Z.mays,7,10059297,1.00E+05,Co59
Z.mays,7,10171788,1.00E+05,Co59
Z.mays,7,10905437,1.00E+05,Co59
Z.mays,7,11034931,1.00E+05,Co59
Z.mays,7,12331225,1.00E+05,Co59
Z.mays,7,13996481,1.00E+05,Co59
Z.mays,7,15166921,1.00E+05,Co59
Z.mays,7,16120994,1.00E+05,Co59
Z.mays,7,19227444,1.00E+05,Co59
Z.mays,7,19227444,1.00E+05,Co59
Z.mays,7,20566220,1.00E+05,Co59
Z.mays,7,21043826,1.00E+05,Co59
Z.mays,7,21220522,1.00E+05,Co59
Z.mays,7,21223088,1.00E+05,Co59
Z.mays,7,21252127,1.00E+05,Co59
Z.mays,7,21257841,1.00E+05,Co59
Z.mays,7,21307151,1.00E+05,Co59
Z.mays,7,21375823,1.00E+05,Co59
Z.mays,7,21386133,1.00E+05,Co59
Z.mays,7,21386133,1.00E+05,Co59
Z.mays,7,21388296,1.00E+05,Co59
Z.mays,7,21400056,1.00E+05,Co59
Z.mays,7,21407902,1.00E+05,Co59
Z.mays,7,21407902,1.00E+05,Co59
Z.mays,7,21411041,1.00E+05,Co59
Z.mays,7,21411041,1.00E+05,Co59
Z.mays,7,21411041,1.00E+05,Co59
Z.mays,7,21431978,1.00E+05,Co59
Z.mays,7,21431978,1.00E+05,Co59
Z.mays,7,21444920,1.00E+05,Co59
Z.mays,7,21466763,1.00E+05,Co59
Z.mays,7,21467234,1.00E+05,Co59
Z.mays,7,21482197,1.00E+05,Co59
Z.mays,7,21498023,1.00E+05,Co59
Z.mays,7,21498023,1.00E+05,Co59
Z.mays,7,21504751,1.00E+05,Co59
Z.mays,7,21509312,1.00E+05,Co59
Z.mays,7,21566645,1.00E+05,Co59
Z.mays,7,21587165,1.00E+05,Co59
Z.mays,7,21704881,1.00E+05,Co59
Z.mays,7,21739724,1.00E+05,Co59
Z.mays,7,21742901,1.00E+05,Co59
Z.mays,7,21775868,1.00E+05,Co59
Z.mays,7,21806509,1.00E+05,Co59
Z.mays,7,21808169,1.00E+05,Co59
Z.mays,7,21847425,1.00E+05,Co59
Z.mays,7,22026739,1.00E+05,Co59
Z.mays,7,24647070,1.00E+05,Co59
Z.mays,7,25073062,1.00E+05,Co59
Z.mays,7,25175985,1.00E+05,Co59
Z.mays,7,25176178,1.00E+05,Co59
Z.mays,7,26363611,1.00E+05,Co59
Z.mays,7,27231273,1.00E+05,Co59
Z.mays,7,28094500,1.00E+05,Co59
Z.mays,7,28096205,1.00E+05,Co59
Z.mays,7,28096205,1.00E+05,Co59
Z.mays,7,28096205,1.00E+05,Co59
Z.mays,7,28113300,1.00E+05,Co59
Z.mays,7,28954204,1.00E+05,Co59
Z.mays,7,28967966,1.00E+05,Co59
Z.mays,7,29862854,1.00E+05,Co59
Z.mays,7,34183226,1.00E+05,Co59
Z.mays,7,34240838,1.00E+05,Co59
Z.mays,7,34678794,1.00E+05,Co59
Z.mays,7,37997064,1.00E+05,Co59
Z.mays,7,39242828,1.00E+05,Co59
Z.mays,7,40229127,1.00E+05,Co59
Z.mays,7,41271022,1.00E+05,Co59
Z.mays,7,41271022,1.00E+05,Co59
Z.mays,7,41271022,1.00E+05,Co59
Z.mays,7,72925410,1.00E+05,Co59
Z.mays,7,76521500,1.00E+05,Co59
Z.mays,7,78744286,1.00E+05,Co59
Z.mays,7,82608075,1.00E+05,Co59
Z.mays,7,82664553,1.00E+05,Co59
Z.mays,7,82674893,1.00E+05,Co59
Z.mays,7,84860250,1.00E+05,Co59
Z.mays,7,84860250,1.00E+05,Co59
Z.mays,7,84888366,1.00E+05,Co59
Z.mays,7,84906528,1.00E+05,Co59
Z.mays,7,84906528,1.00E+05,Co59
Z.mays,7,88333729,1.00E+05,Co59
Z.mays,7,88333729,1.00E+05,Co59
Z.mays,7,88333729,1.00E+05,Co59
Z.mays,7,92879879,1.00E+05,Co59
Z.mays,7,100554863,1.00E+05,Co59
Z.mays,7,100554863,1.00E+05,Co59
Z.mays,7,101076414,1.00E+05,Co59
Z.mays,7,102549943,1.00E+05,Co59
Z.mays,7,105484096,1.00E+05,Co59
Z.mays,7,105484096,1.00E+05,Co59
Z.mays,7,105484096,1.00E+05,Co59
Z.mays,7,105484404,1.00E+05,Co59
Z.mays,7,106778338,1.00E+05,Co59
Z.mays,7,107583724,1.00E+05,Co59
Z.mays,7,107992199,1.00E+05,Co59
Z.mays,7,107992199,1.00E+05,Co59
Z.mays,7,109191667,1.00E+05,Co59
Z.mays,7,109191667,1.00E+05,Co59
Z.mays,7,109191667,1.00E+05,Co59
Z.mays,7,112788249,1.00E+05,Co59
Z.mays,7,116779761,1.00E+05,Co59
Z.mays,7,116785655,1.00E+05,Co59
Z.mays,7,116785655,1.00E+05,Co59
Z.mays,7,117182641,1.00E+05,Co59
Z.mays,7,117571147,1.00E+05,Co59
Z.mays,7,117574022,1.00E+05,Co59
Z.mays,7,117589635,1.00E+05,Co59
Z.mays,7,117980106,1.00E+05,Co59
Z.mays,7,117980106,1.00E+05,Co59
Z.mays,7,117986887,1.00E+05,Co59
Z.mays,7,117986887,1.00E+05,Co59
Z.mays,7,118784537,1.00E+05,Co59
Z.mays,7,118784537,1.00E+05,Co59
Z.mays,7,120378476,1.00E+05,Co59
Z.mays,7,121541685,1.00E+05,Co59
Z.mays,7,121691044,1.00E+05,Co59
Z.mays,7,124785362,1.00E+05,Co59
Z.mays,7,125086016,1.00E+05,Co59
Z.mays,7,125181906,1.00E+05,Co59
Z.mays,7,125540976,1.00E+05,Co59
Z.mays,7,125585252,1.00E+05,Co59
Z.mays,7,125585252,1.00E+05,Co59
Z.mays,7,125585252,1.00E+05,Co59
Z.mays,7,125964958,1.00E+05,Co59
Z.mays,7,126012752,1.00E+05,Co59
Z.mays,7,126012752,1.00E+05,Co59
Z.mays,7,126259369,1.00E+05,Co59
Z.mays,7,126391503,1.00E+05,Co59
Z.mays,7,126391503,1.00E+05,Co59
Z.mays,7,127183907,1.00E+05,Co59
Z.mays,7,127630679,1.00E+05,Co59
Z.mays,7,127845946,1.00E+05,Co59
Z.mays,7,127857823,1.00E+05,Co59
Z.mays,7,127861384,1.00E+05,Co59
Z.mays,7,127865975,1.00E+05,Co59
Z.mays,7,128142424,1.00E+05,Co59
Z.mays,7,129215715,1.00E+05,Co59
Z.mays,7,129678272,1.00E+05,Co59
Z.mays,7,130062214,1.00E+05,Co59
Z.mays,7,130443173,1.00E+05,Co59
Z.mays,7,131014242,1.00E+05,Co59
Z.mays,7,131112106,1.00E+05,Co59
Z.mays,7,131112106,1.00E+05,Co59
Z.mays,7,131112106,1.00E+05,Co59
Z.mays,7,132120899,1.00E+05,Co59
Z.mays,7,132134272,1.00E+05,Co59
Z.mays,7,132290251,1.00E+05,Co59
Z.mays,7,132291468,1.00E+05,Co59
Z.mays,7,132292408,1.00E+05,Co59
Z.mays,7,132308467,1.00E+05,Co59
Z.mays,7,132433440,1.00E+05,Co59
Z.mays,7,132442124,1.00E+05,Co59
Z.mays,7,132585399,1.00E+05,Co59
Z.mays,7,132585399,1.00E+05,Co59
Z.mays,7,132592240,1.00E+05,Co59
Z.mays,7,132761775,1.00E+05,Co59
Z.mays,7,132851322,1.00E+05,Co59
Z.mays,7,133204488,1.00E+05,Co59
Z.mays,7,135209899,1.00E+05,Co59
Z.mays,7,135344281,1.00E+05,Co59
Z.mays,7,135411801,1.00E+05,Co59
Z.mays,7,135429277,1.00E+05,Co59
Z.mays,7,135443117,1.00E+05,Co59
Z.mays,7,135443117,1.00E+05,Co59
Z.mays,7,135677815,1.00E+05,Co59
Z.mays,7,135819798,1.00E+05,Co59
Z.mays,7,136174667,1.00E+05,Co59
Z.mays,7,136323684,1.00E+05,Co59
Z.mays,7,136553613,1.00E+05,Co59
Z.mays,7,136992569,1.00E+05,Co59
Z.mays,7,137089881,1.00E+05,Co59
Z.mays,7,137592739,1.00E+05,Co59
Z.mays,7,137592739,1.00E+05,Co59
Z.mays,7,137592739,1.00E+05,Co59
Z.mays,7,138204046,1.00E+05,Co59
Z.mays,7,141053941,1.00E+05,Co59
Z.mays,7,141757624,1.00E+05,Co59
Z.mays,7,141769462,1.00E+05,Co59
Z.mays,7,143149033,1.00E+05,Co59
Z.mays,7,143246172,1.00E+05,Co59
Z.mays,7,143615506,1.00E+05,Co59
Z.mays,7,145856291,1.00E+05,Co59
Z.mays,7,145856291,1.00E+05,Co59
Z.mays,7,146275283,1.00E+05,Co59
Z.mays,7,146437932,1.00E+05,Co59
Z.mays,7,148884881,1.00E+05,Co59
Z.mays,7,149281020,1.00E+05,Co59
Z.mays,7,149618016,1.00E+05,Co59
Z.mays,7,149816811,1.00E+05,Co59
Z.mays,7,151719526,1.00E+05,Co59
Z.mays,7,151954009,1.00E+05,Co59
Z.mays,7,152194390,1.00E+05,Co59
Z.mays,7,152739148,1.00E+05,Co59
Z.mays,7,152739148,1.00E+05,Co59
Z.mays,7,152776766,1.00E+05,Co59
Z.mays,7,152927125,1.00E+05,Co59
Z.mays,7,152951969,1.00E+05,Co59
Z.mays,7,152951969,1.00E+05,Co59
Z.mays,7,152951969,1.00E+05,Co59
Z.mays,7,153351703,1.00E+05,Co59
Z.mays,7,153351703,1.00E+05,Co59
Z.mays,7,153759797,1.00E+05,Co59
Z.mays,7,153896908,1.00E+05,Co59
Z.mays,7,154311858,1.00E+05,Co59
Z.mays,7,154388175,1.00E+05,Co59
Z.mays,7,154773086,1.00E+05,Co59
Z.mays,7,155179719,1.00E+05,Co59
Z.mays,7,155179719,1.00E+05,Co59
Z.mays,7,156422232,1.00E+05,Co59
Z.mays,7,156600926,1.00E+05,Co59
Z.mays,7,156730246,1.00E+05,Co59
Z.mays,7,156750876,1.00E+05,Co59
Z.mays,7,156800219,1.00E+05,Co59
Z.mays,7,156800219,1.00E+05,Co59
Z.mays,7,156800219,1.00E+05,Co59
Z.mays,7,156812954,1.00E+05,Co59
Z.mays,7,156901687,1.00E+05,Co59
Z.mays,7,156996162,1.00E+05,Co59
Z.mays,7,157004766,1.00E+05,Co59
Z.mays,7,157534068,1.00E+05,Co59
Z.mays,7,157562103,1.00E+05,Co59
Z.mays,7,157626304,1.00E+05,Co59
Z.mays,7,157630567,1.00E+05,Co59
Z.mays,7,158374160,1.00E+05,Co59
Z.mays,7,158374160,1.00E+05,Co59
Z.mays,7,158664597,1.00E+05,Co59
Z.mays,7,158692533,1.00E+05,Co59
Z.mays,7,158692533,1.00E+05,Co59
Z.mays,7,159004710,1.00E+05,Co59
Z.mays,7,159631677,1.00E+05,Co59
Z.mays,7,160062569,1.00E+05,Co59
Z.mays,7,160131300,1.00E+05,Co59
Z.mays,7,160661476,1.00E+05,Co59
Z.mays,7,161313478,1.00E+05,Co59
Z.mays,7,161345313,1.00E+05,Co59
Z.mays,7,161348187,1.00E+05,Co59
Z.mays,7,161567790,1.00E+05,Co59
Z.mays,7,161839366,1.00E+05,Co59
Z.mays,7,161946225,1.00E+05,Co59
Z.mays,7,162027749,1.00E+05,Co59
Z.mays,7,162224219,1.00E+05,Co59
Z.mays,7,162306362,1.00E+05,Co59
Z.mays,7,162306362,1.00E+05,Co59
Z.mays,7,162427989,1.00E+05,Co59
Z.mays,7,164073958,1.00E+05,Co59
Z.mays,7,165550619,1.00E+05,Co59
Z.mays,7,165786737,1.00E+05,Co59
Z.mays,7,165877459,1.00E+05,Co59
Z.mays,7,166538605,1.00E+05,Co59
Z.mays,7,166564348,1.00E+05,Co59
Z.mays,7,166585372,1.00E+05,Co59
Z.mays,7,166585372,1.00E+05,Co59
Z.mays,7,166840941,1.00E+05,Co59
Z.mays,7,166840941,1.00E+05,Co59
Z.mays,7,166886013,1.00E+05,Co59
Z.mays,7,166900517,1.00E+05,Co59
Z.mays,7,166901631,1.00E+05,Co59
Z.mays,7,166901631,1.00E+05,Co59
Z.mays,7,167002144,1.00E+05,Co59
Z.mays,7,167024309,1.00E+05,Co59
Z.mays,7,167024309,1.00E+05,Co59
Z.mays,7,167060327,1.00E+05,Co59
Z.mays,7,167293126,1.00E+05,Co59
Z.mays,7,167372145,1.00E+05,Co59
Z.mays,7,167493077,1.00E+05,Co59
Z.mays,7,167549507,1.00E+05,Co59
Z.mays,7,167553844,1.00E+05,Co59
Z.mays,7,167689516,1.00E+05,Co59
Z.mays,7,167689516,1.00E+05,Co59
Z.mays,7,167689516,1.00E+05,Co59
Z.mays,7,167757592,1.00E+05,Co59
Z.mays,7,167881459,1.00E+05,Co59
Z.mays,7,167881459,1.00E+05,Co59
Z.mays,7,168013494,1.00E+05,Co59
Z.mays,7,168071366,1.00E+05,Co59
Z.mays,7,168081601,1.00E+05,Co59
Z.mays,7,168081601,1.00E+05,Co59
Z.mays,7,168148990,1.00E+05,Co59
Z.mays,7,168243939,1.00E+05,Co59
Z.mays,7,168311867,1.00E+05,Co59
Z.mays,7,168344814,1.00E+05,Co59
Z.mays,7,168397161,1.00E+05,Co59
Z.mays,7,168429371,1.00E+05,Co59
Z.mays,7,168429371,1.00E+05,Co59
Z.mays,7,168431734,1.00E+05,Co59
Z.mays,7,168785300,1.00E+05,Co59
Z.mays,7,169395271,1.00E+05,Co59
Z.mays,7,169395271,1.00E+05,Co59
Z.mays,7,169447262,1.00E+05,Co59
Z.mays,7,169480227,1.00E+05,Co59
Z.mays,7,169509784,1.00E+05,Co59
Z.mays,7,169511495,1.00E+05,Co59
Z.mays,7,169536864,1.00E+05,Co59
Z.mays,7,169562818,1.00E+05,Co59
Z.mays,7,170612447,1.00E+05,Co59
Z.mays,7,170612447,1.00E+05,Co59
Z.mays,7,170828800,1.00E+05,Co59
Z.mays,7,170828800,1.00E+05,Co59
Z.mays,7,170874781,1.00E+05,Co59
Z.mays,7,170880355,1.00E+05,Co59
Z.mays,7,171091507,1.00E+05,Co59
Z.mays,7,171119619,1.00E+05,Co59
Z.mays,7,171250808,1.00E+05,Co59
Z.mays,7,171250808,1.00E+05,Co59
Z.mays,7,171762777,1.00E+05,Co59
Z.mays,7,171843729,1.00E+05,Co59
Z.mays,7,171999685,1.00E+05,Co59
Z.mays,7,172127127,1.00E+05,Co59
Z.mays,7,172127127,1.00E+05,Co59
Z.mays,7,172168080,1.00E+05,Co59
Z.mays,7,172168080,1.00E+05,Co59
Z.mays,7,172185285,1.00E+05,Co59
Z.mays,7,172185285,1.00E+05,Co59
Z.mays,7,172221213,1.00E+05,Co59
Z.mays,7,172447305,1.00E+05,Co59
Z.mays,7,172502793,1.00E+05,Co59
Z.mays,7,172698872,1.00E+05,Co59
Z.mays,7,172868834,1.00E+05,Co59
Z.mays,7,172868834,1.00E+05,Co59
Z.mays,7,172902601,1.00E+05,Co59
Z.mays,7,173053651,1.00E+05,Co59
Z.mays,7,173053651,1.00E+05,Co59
Z.mays,7,173345426,1.00E+05,Co59
Z.mays,7,173460354,1.00E+05,Co59
Z.mays,7,173473785,1.00E+05,Co59
Z.mays,7,173483171,1.00E+05,Co59
Z.mays,7,173483463,1.00E+05,Co59
Z.mays,7,173535187,1.00E+05,Co59
Z.mays,7,173597295,1.00E+05,Co59
Z.mays,7,173724848,1.00E+05,Co59
Z.mays,7,173763072,1.00E+05,Co59
Z.mays,7,173763072,1.00E+05,Co59
Z.mays,7,173779813,1.00E+05,Co59
Z.mays,7,174262427,1.00E+05,Co59
Z.mays,7,174332083,1.00E+05,Co59
Z.mays,7,174697765,1.00E+05,Co59
Z.mays,7,175431227,1.00E+05,Co59
Z.mays,8,35849,1.00E+05,Co59
Z.mays,8,35849,1.00E+05,Co59
Z.mays,8,35849,1.00E+05,Co59
Z.mays,8,35849,1.00E+05,Co59
Z.mays,8,563633,1.00E+05,Co59
Z.mays,8,563633,1.00E+05,Co59
Z.mays,8,775159,1.00E+05,Co59
Z.mays,8,905221,1.00E+05,Co59
Z.mays,8,905221,1.00E+05,Co59
Z.mays,8,1313872,1.00E+05,Co59
Z.mays,8,1407589,1.00E+05,Co59
Z.mays,8,1635893,1.00E+05,Co59
Z.mays,8,2789801,1.00E+05,Co59
Z.mays,8,2869611,1.00E+05,Co59
Z.mays,8,3009899,1.00E+05,Co59
Z.mays,8,3266047,1.00E+05,Co59
Z.mays,8,3284617,1.00E+05,Co59
Z.mays,8,3361508,1.00E+05,Co59
Z.mays,8,3361508,1.00E+05,Co59
Z.mays,8,3439982,1.00E+05,Co59
Z.mays,8,3834938,1.00E+05,Co59
Z.mays,8,4233061,1.00E+05,Co59
Z.mays,8,4238168,1.00E+05,Co59
Z.mays,8,4297573,1.00E+05,Co59
Z.mays,8,4349073,1.00E+05,Co59
Z.mays,8,4558769,1.00E+05,Co59
Z.mays,8,4677251,1.00E+05,Co59
Z.mays,8,4889792,1.00E+05,Co59
Z.mays,8,4902141,1.00E+05,Co59
Z.mays,8,4902141,1.00E+05,Co59
Z.mays,8,4956652,1.00E+05,Co59
Z.mays,8,4956652,1.00E+05,Co59
Z.mays,8,4959668,1.00E+05,Co59
Z.mays,8,4959668,1.00E+05,Co59
Z.mays,8,5079123,1.00E+05,Co59
Z.mays,8,5293492,1.00E+05,Co59
Z.mays,8,5293492,1.00E+05,Co59
Z.mays,8,5297416,1.00E+05,Co59
Z.mays,8,5297416,1.00E+05,Co59
Z.mays,8,5297416,1.00E+05,Co59
Z.mays,8,5345760,1.00E+05,Co59
Z.mays,8,5345760,1.00E+05,Co59
Z.mays,8,5517275,1.00E+05,Co59
Z.mays,8,5613803,1.00E+05,Co59
Z.mays,8,5673319,1.00E+05,Co59
Z.mays,8,5751782,1.00E+05,Co59
Z.mays,8,6024254,1.00E+05,Co59
Z.mays,8,6209240,1.00E+05,Co59
Z.mays,8,6209240,1.00E+05,Co59
Z.mays,8,6234052,1.00E+05,Co59
Z.mays,8,6234286,1.00E+05,Co59
Z.mays,8,6411825,1.00E+05,Co59
Z.mays,8,6751668,1.00E+05,Co59
Z.mays,8,6859422,1.00E+05,Co59
Z.mays,8,7074712,1.00E+05,Co59
Z.mays,8,7189656,1.00E+05,Co59
